trial_number,score,pivot_len,msb_zscore,atr_period,atr_multiplier,tp1_multiplier,tp2_multiplier,tp3_multiplier,total_trades,win_rate,avg_win,avg_loss,profit_loss_ratio,cumulative_return,max_drawdown,sharpe_ratio
54,0.7663734584836878,8,0.23124386880604303,15,1.0605638789142506,0.34584929255419355,0.8035484907554491,1.3357144813101691,65,69.23076923076923,0.0012697702538949163,-0.001419092359743478,0.8947763302202869,0.033450999433871864,0.009658358212559491,1.6860546540060783
55,2.2760287428227497,7,0.30176801458918845,12,1.1428326392742079,0.3001792723883795,0.8878338011733424,1.4560070943677206,77,71.42857142857143,0.001426032167293593,-0.0013170639143520668,1.0827357364772487,0.05607325361581306,0.00965835821255977,2.40489791971863
56,1.2365725012537676,6,0.30066961749701904,16,1.3723959767721847,0.40285886219037487,0.8792811382045722,1.525582629199504,84,72.61904761904762,0.0014194239534716518,-0.002781412294785641,0.5103249008184328,0.03400306909612416,0.01755789354926014,1.1746038633463707
57,1.7189081058410054,7,0.3376546862664133,12,1.1359396828080683,0.3284198508816565,0.8294895170694473,1.3988384993478074,76,72.36842105263158,0.001426032167293593,-0.001985830287896336,0.7181037453126178,0.04544075014233839,0.011585365853658547,1.7428386828973013
58,0.7184180187399859,8,0.26633537739223895,10,1.2863465129443845,0.36550583400003395,0.97070422097125,1.6472136596022748,64,68.75,0.0012707509959842874,-0.0014600936383421471,0.8703215756950715,0.03145449497061703,0.010648699854346782,1.5320583592986752
59,1.8232152287501278,7,0.311389572985386,19,1.7688510534644082,0.5153299578357788,1.4546690868567078,1.2295484793086202,74,74.32432432432432,0.0017315222473858736,-0.0028907857566549742,0.5989797906675299,0.05285793236936143,0.014024390243902451,1.754882216986291
60,-0.09918406203644534,6,0.4693498667196106,17,1.2125448623057071,0.7546703317833472,0.9372804321484406,1.2931926037186101,78,70.51282051282051,0.001987873996260049,-0.006176395173400289,0.32185019585877067,-0.008467913410941441,0.044931052169098325,-0.195219573870416
61,2.0926709153128797,7,0.4419625928716225,12,1.1149750492173849,0.3055528283357555,0.9043736672690398,1.4518377850175719,73,71.23287671232876,0.0013956701733791237,-0.0013569393300648038,1.0285427966130736,0.050583697841381836,0.009658358212559698,2.2319327994667124
62,1.6140847463965318,7,0.4079517921602782,13,1.0439030577068111,0.3324642559493469,0.8880964657885084,1.5321224475398338,75,72.0,0.001407217902947133,-0.0020408464918590273,0.6895265805441761,0.04195288861051272,0.011279924606511949,1.6640544732286902
63,2.2030092364177736,7,0.3836162520537477,14,1.1949035283324037,0.3017220267477945,0.8603478091481676,1.7462850717116882,75,72.0,0.001407217902947133,-0.0013569393300648038,1.0370529262203108,0.054174411719474236,0.009658358212559491,2.348999438467215
64,0.41399043934328794,9,0.3363979017257674,14,1.1791400471014755,0.37956413998559196,0.8233072944784585,1.7330776160158141,60,66.66666666666666,0.0011348530079440262,-0.001734859630056116,0.6541468763713858,0.015899376652156683,0.009658358212560088,0.8277819836496265
65,1.7156352587410486,7,0.23813199420410736,15,1.2612747602486636,0.3224497949562142,0.8558489548625056,1.4258501733946003,77,72.72727272727273,0.0014224711929126822,-0.002045168078157027,0.6955277701158533,0.04567638306210409,0.011585365853658547,1.746321631508752
66,0.7439768603874899,8,0.2831884956360462,14,1.1479077854168163,0.3551422343587429,0.801576152312479,1.8182137046796687,64,68.75,0.0012707509959842874,-0.0014007558480814565,0.9071894989585587,0.03248698195257016,0.00965835821255929,1.5844609404671768
67,1.7061047534197167,7,0.37556633768097547,11,1.313175864324125,0.4317031263760598,0.9243499505570509,1.6299079680805622,74,74.32432432432432,0.001518767014722052,-0.0024813360129788894,0.612076319683421,0.047112440157464075,0.014024390243902451,1.7300847413235558
68,0.7090037113690448,6,0.348792354521542,16,1.4593905708844244,0.30066765378452337,0.8655526012389624,1.8844034103007874,84,69.04761904761905,0.0013468448789528827,-0.0019446232131480308,0.6925994042684281,0.0357535874983792,0.01755789354926042,1.419653036877114
69,1.5490061415222918,7,0.4246750661447481,10,1.1955359530706293,0.6573195024624008,0.8363384240796343,1.523392860585955,71,74.64788732394366,0.0017871153402152496,-0.003569636743259199,0.5006434740425584,0.04541914997084917,0.013784759744940978,1.4678858416276166
70,1.7166403261443361,7,0.4417263689318255,15,1.0983218664509944,0.410589812571957,0.9143325684122265,1.6090038462218104,72,73.61111111111111,0.0014757304672979197,-0.0022099296897401086,0.6677725875846612,0.045872313784289354,0.011279924606511949,1.773616718082282
71,1.6945067343516709,7,0.39809427695674754,13,0.9091712112721526,0.3260162388411021,0.8939185945729229,2.443373067476439,75,72.0,0.001407217902947133,-0.0018628331210769548,0.7554181246968498,0.04302571971517333,0.011279924606511949,1.772750300564881
72,2.1243639069869196,7,0.38248416832307186,14,0.977968827448487,0.3010003962412772,0.856925334160359,1.7210864159312345,75,72.0,0.001407217902947133,-0.0014669584000369324,0.9592759432794444,0.052224759354670525,0.009658358212559491,2.320527808605771
73,1.783103958658372,7,0.31284758901164555,13,1.0620576109053885,0.3439634658728594,0.9491371775952271,1.9470150457235522,77,72.72727272727273,0.001453575925745739,-0.001962976233824389,0.7404959370872232,0.04692920908423437,0.011279924606511949,1.8277380071293177
74,1.7407355827524094,7,0.36499782443940954,14,0.8425200088455607,0.3775470645472636,0.982251999472777,2.338341677876258,75,72.0,0.0014378553509810817,-0.001794852494752432,0.801099452564991,0.04408217527513725,0.011279924606511949,1.7955076540788932
