,volume
2023-01-13 11:15:00,7343.0
2023-01-13 11:20:00,13594.0
2023-01-13 11:25:00,8676.0
2023-01-13 11:30:00,1783.0
2023-01-13 13:30:00,37511.0
2023-01-13 13:35:00,48352.0
2023-01-13 13:40:00,20598.0
2023-01-13 13:45:00,14722.0
2023-01-13 13:50:00,15980.0
2023-01-13 13:55:00,8934.0
2023-01-13 14:00:00,16175.0
2023-01-13 14:05:00,10461.0
2023-01-13 14:10:00,4822.0
2023-01-13 14:15:00,8338.0
2023-01-13 14:20:00,7204.0
2023-01-13 14:25:00,4876.0
2023-01-13 14:30:00,6292.0
2023-01-13 14:35:00,8756.0
2023-01-13 14:40:00,10537.0
2023-01-13 14:45:00,13875.0
2023-01-13 14:50:00,19333.0
2023-01-13 14:55:00,17646.0
2023-01-13 15:00:00,9364.0
2023-01-13 21:00:00,180235.0
2023-01-13 21:05:00,61167.0
2023-01-13 21:10:00,48418.0
2023-01-13 21:15:00,36042.0
2023-01-13 21:20:00,25971.0
2023-01-13 21:25:00,24384.0
2023-01-13 21:30:00,20519.0
2023-01-13 21:35:00,22889.0
2023-01-13 21:40:00,12388.0
2023-01-13 21:45:00,11265.0
2023-01-13 21:50:00,11629.0
2023-01-13 21:55:00,12461.0
2023-01-13 22:00:00,6130.0
2023-01-13 22:05:00,4531.0
2023-01-13 22:10:00,7938.0
2023-01-13 22:15:00,14057.0
2023-01-13 22:20:00,6178.0
2023-01-13 22:25:00,4410.0
2023-01-13 22:30:00,7956.0
2023-01-13 22:35:00,5061.0
2023-01-13 22:40:00,4419.0
2023-01-13 22:45:00,7454.0
2023-01-13 22:50:00,9671.0
2023-01-13 22:55:00,13726.0
2023-01-13 23:00:00,7385.0
2023-01-16 09:00:00,159056.0
2023-01-16 09:05:00,80856.0
2023-01-16 09:10:00,41956.0
2023-01-16 09:15:00,42665.0
2023-01-16 09:20:00,18655.0
2023-01-16 09:25:00,18918.0
2023-01-16 09:30:00,12644.0
2023-01-16 09:35:00,12240.0
2023-01-16 09:40:00,11121.0
2023-01-16 09:45:00,12207.0
2023-01-16 09:50:00,8201.0
2023-01-16 09:55:00,9674.0
2023-01-16 10:00:00,23104.0
2023-01-16 10:05:00,9084.0
2023-01-16 10:10:00,8312.0
2023-01-16 10:15:00,1498.0
2023-01-16 10:30:00,6640.0
2023-01-16 10:35:00,11047.0
2023-01-16 10:40:00,8475.0
2023-01-16 10:45:00,10560.0
2023-01-16 10:50:00,13618.0
2023-01-16 10:55:00,15298.0
2023-01-16 11:00:00,17851.0
2023-01-16 11:05:00,8994.0
2023-01-16 11:10:00,26127.0
2023-01-16 11:15:00,31802.0
2023-01-16 11:20:00,24143.0
2023-01-16 11:25:00,8407.0
2023-01-16 11:30:00,1621.0
2023-01-16 13:30:00,17365.0
2023-01-16 13:35:00,10752.0
2023-01-16 13:40:00,10260.0
2023-01-16 13:45:00,10870.0
2023-01-16 13:50:00,12302.0
2023-01-16 13:55:00,10225.0
2023-01-16 14:00:00,12561.0
2023-01-16 14:05:00,8631.0
2023-01-16 14:10:00,11305.0
2023-01-16 14:15:00,8817.0
2023-01-16 14:20:00,8767.0
2023-01-16 14:25:00,16540.0
2023-01-16 14:30:00,8659.0
2023-01-16 14:35:00,8598.0
2023-01-16 14:40:00,14021.0
2023-01-16 14:45:00,12194.0
2023-01-16 14:50:00,12475.0
2023-01-16 14:55:00,19414.0
2023-01-16 15:00:00,6850.0
2023-01-16 21:00:00,72675.0
2023-01-16 21:05:00,50961.0
2023-01-16 21:10:00,17477.0
2023-01-16 21:15:00,21452.0
2023-01-16 21:20:00,25940.0
2023-01-16 21:25:00,17665.0
2023-01-16 21:30:00,18102.0
2023-01-16 21:35:00,11758.0
2023-01-16 21:40:00,7144.0
2023-01-16 21:45:00,8071.0
2023-01-16 21:50:00,8247.0
2023-01-16 21:55:00,3865.0
2023-01-16 22:00:00,11931.0
2023-01-16 22:05:00,6375.0
2023-01-16 22:10:00,4430.0
2023-01-16 22:15:00,9303.0
2023-01-16 22:20:00,10645.0
2023-01-16 22:25:00,7027.0
2023-01-16 22:30:00,5606.0
2023-01-16 22:35:00,4591.0
2023-01-16 22:40:00,8920.0
2023-01-16 22:45:00,8458.0
2023-01-16 22:50:00,12056.0
2023-01-16 22:55:00,26657.0
2023-01-16 23:00:00,4735.0
2023-01-17 09:00:00,31210.0
2023-01-17 09:05:00,27073.0
2023-01-17 09:10:00,24403.0
2023-01-17 09:15:00,13606.0
2023-01-17 09:20:00,18385.0
2023-01-17 09:25:00,26668.0
2023-01-17 09:30:00,36465.0
2023-01-17 09:35:00,14951.0
2023-01-17 09:40:00,14514.0
2023-01-17 09:45:00,10349.0
2023-01-17 09:50:00,10707.0
2023-01-17 09:55:00,6473.0
2023-01-17 10:00:00,14763.0
2023-01-17 10:05:00,15275.0
2023-01-17 10:10:00,6657.0
2023-01-17 10:15:00,616.0
2023-01-17 10:30:00,6955.0
2023-01-17 10:35:00,5440.0
2023-01-17 10:40:00,7380.0
2023-01-17 10:45:00,7309.0
2023-01-17 10:50:00,6201.0
2023-01-17 10:55:00,4960.0
2023-01-17 11:00:00,10026.0
2023-01-17 11:05:00,6086.0
2023-01-17 11:10:00,4743.0
2023-01-17 11:15:00,5970.0
2023-01-17 11:20:00,7501.0
2023-01-17 11:25:00,9430.0
2023-01-17 11:30:00,3367.0
2023-01-17 13:30:00,48978.0
2023-01-17 13:35:00,29607.0
2023-01-17 13:40:00,16336.0
2023-01-17 13:45:00,18154.0
2023-01-17 13:50:00,13581.0
2023-01-17 13:55:00,8935.0
2023-01-17 14:00:00,11508.0
2023-01-17 14:05:00,7225.0
2023-01-17 14:10:00,17028.0
2023-01-17 14:15:00,7807.0
2023-01-17 14:20:00,4762.0
2023-01-17 14:25:00,8121.0
2023-01-17 14:30:00,7492.0
